,Seq#,ID#,Gender,M,R,F,FirstPurch,ChildBks,YouthBks,CookBks,DoItYBks,RefBks,ArtBks,GeogBks,ItalCook,ItalAtlas,ItalArt,Florence,Related Purchase,Mcode,Rcode,Fcode,Yes_Florence,No_Florence
2130,2131,17601,Female,106,26,1,26,0,1,0,0,0,1,1,0,0,0,0,2,101-200,13+ mos.,1 book,0,1
2131,2132,17609,Female,101,16,1,16,0,0,1,0,0,0,0,0,0,0,0,0,101-200,13+ mos.,1 book,0,1
2132,2133,17633,Female,133,34,2,38,0,0,1,0,0,0,0,2,0,0,0,2,101-200,13+ mos.,2 books,0,1
2133,2134,17634,Female,199,32,2,34,0,2,0,0,0,0,1,0,0,0,0,1,101-200,13+ mos.,2 books,0,1
2134,2135,17658,Female,295,12,2,14,0,1,0,0,0,0,2,0,0,0,0,2,200+,7-12 mos.,2 books,0,1
2135,2136,17660,Female,325,14,11,74,5,0,2,2,0,0,0,0,0,0,0,0,200+,13+ mos.,3+ books,0,1
2136,2137,17661,Female,91,8,2,16,0,0,0,1,0,0,0,0,0,0,0,0,51-100,7-12 mos.,2 books,0,1
2137,2138,17675,Male,276,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0,200+,7-12 mos.,1 book,0,1
2138,2139,17676,Male,232,14,2,18,1,0,0,0,1,0,1,0,0,0,0,1,200+,13+ mos.,2 books,0,1
2139,2140,17683,Female,349,16,11,50,3,1,1,1,0,0,1,1,0,0,0,2,200+,13+ mos.,3+ books,0,1
2140,2141,17698,Male,465,6,12,74,0,3,2,3,1,0,1,0,0,0,0,1,200+,3-6 mos.,3+ books,0,1
2141,2142,17725,Male,305,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,200+,7-12 mos.,1 book,0,1
2142,2143,17726,Male,319,10,2,12,0,0,0,0,0,0,1,0,0,0,0,1,200+,7-12 mos.,2 books,0,1
2143,2144,17729,Male,331,8,3,22,0,0,0,0,1,0,0,0,0,0,0,0,200+,7-12 mos.,3+ books,0,1
2144,2145,17730,Female,235,14,1,14,0,0,0,0,0,0,1,0,0,0,0,1,200+,13+ mos.,1 book,0,1
2145,2146,17734,Female,114,16,2,18,1,0,1,0,0,3,0,1,0,0,0,4,101-200,13+ mos.,2 books,0,1
2146,2147,17739,Male,153,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,101-200,0-2 mos.,2 books,0,1
2147,2148,17740,Female,132,34,1,34,1,0,0,0,0,0,0,0,0,0,0,0,101-200,13+ mos.,1 book,0,1
2148,2149,17745,Female,199,12,6,38,0,0,1,1,1,0,1,0,0,0,0,1,101-200,7-12 mos.,3+ books,0,1
2149,2150,17746,Female,252,16,1,16,0,0,0,0,1,0,0,0,0,0,0,0,200+,13+ mos.,1 book,0,1
2150,2151,17758,Female,318,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,200+,0-2 mos.,2 books,0,1
2151,2152,17766,Female,61,16,2,22,0,0,0,1,0,0,1,0,0,0,0,1,51-100,13+ mos.,2 books,0,1
2152,2153,17768,Female,409,12,10,68,3,0,2,0,2,0,0,0,0,0,0,0,200+,7-12 mos.,3+ books,0,1
2153,2154,17770,Male,298,12,1,12,0,0,0,0,0,0,1,0,0,0,0,1,200+,7-12 mos.,1 book,0,1
2154,2155,17771,Female,49,4,1,4,0,0,0,0,0,2,0,0,0,0,1,2,26-50,3-6 mos.,1 book,1,0
2155,2156,17777,Female,311,30,2,34,1,0,0,1,0,2,1,0,0,0,0,3,200+,13+ mos.,2 books,0,1
2156,2157,17791,Female,296,14,7,38,0,0,2,1,1,0,0,0,1,0,0,1,200+,13+ mos.,3+ books,0,1
2157,2158,17813,Female,457,10,12,36,3,0,4,0,0,0,4,0,0,0,0,4,200+,7-12 mos.,3+ books,0,1
2158,2159,17832,Female,112,6,2,12,0,0,0,0,0,0,0,1,0,0,0,1,101-200,3-6 mos.,2 books,0,1
2159,2160,17849,Male,378,12,11,44,1,1,2,2,2,0,0,0,0,0,0,0,200+,7-12 mos.,3+ books,0,1
2160,2161,17850,Female,237,16,10,70,0,2,2,1,2,0,0,0,0,0,0,0,200+,13+ mos.,3+ books,0,1
2161,2162,17856,Female,70,16,1,16,0,0,1,0,0,1,0,0,0,0,0,1,51-100,13+ mos.,1 book,0,1
2162,2163,17858,Male,303,22,8,54,3,0,0,0,1,0,0,0,0,1,0,1,200+,13+ mos.,3+ books,0,1
2163,2164,17884,Male,136,10,2,14,0,0,0,0,0,0,0,0,0,0,0,0,101-200,7-12 mos.,2 books,0,1
2164,2165,17894,Female,191,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,101-200,3-6 mos.,2 books,0,1
2165,2166,17895,Female,305,10,3,16,0,0,0,1,0,0,0,0,0,0,0,0,200+,7-12 mos.,3+ books,0,1
2166,2167,17899,Female,92,20,4,32,1,0,1,0,1,0,0,0,0,0,0,0,51-100,13+ mos.,3+ books,0,1
2167,2168,17918,Male,191,14,2,16,1,1,0,0,0,0,0,1,0,0,0,1,101-200,13+ mos.,2 books,0,1
2168,2169,17922,Male,432,16,10,64,1,1,2,1,0,0,0,0,0,0,0,0,200+,13+ mos.,3+ books,0,1
2169,2170,17932,Male,329,2,8,42,3,0,1,1,0,0,0,0,0,0,0,0,200+,0-2 mos.,3+ books,0,1
2170,2171,17935,Female,188,14,1,14,0,0,1,0,0,0,1,0,0,0,0,1,101-200,13+ mos.,1 book,0,1
2171,2172,17936,Female,281,12,2,14,1,0,0,0,0,0,1,1,0,0,0,2,200+,7-12 mos.,2 books,0,1
2172,2173,17942,Female,392,16,10,66,4,0,1,1,3,0,0,0,0,0,0,0,200+,13+ mos.,3+ books,0,1
2173,2174,17946,Female,105,12,2,14,1,0,0,0,0,0,0,1,0,0,0,1,101-200,7-12 mos.,2 books,0,1
2174,2175,17956,Female,273,16,1,16,0,0,0,0,1,1,0,0,0,0,1,1,200+,13+ mos.,1 book,1,0
2175,2176,17958,Male,451,14,11,46,2,1,4,2,0,0,3,0,0,1,0,4,200+,13+ mos.,3+ books,0,1
2176,2177,17959,Female,266,14,1,14,0,0,1,0,0,0,0,0,0,0,1,0,200+,13+ mos.,1 book,1,0
2177,2178,17980,Male,319,16,7,56,3,0,1,0,0,0,1,0,1,0,0,2,200+,13+ mos.,3+ books,0,1
2178,2179,17981,Female,152,4,10,30,1,1,1,1,0,0,0,0,0,0,0,0,101-200,3-6 mos.,3+ books,0,1
2179,2180,17982,Female,63,32,1,32,1,0,0,0,0,0,0,0,0,0,0,0,51-100,13+ mos.,1 book,0,1
2180,2181,18008,Male,403,14,8,60,4,0,2,1,1,0,0,0,0,0,0,0,200+,13+ mos.,3+ books,0,1
2181,2182,18009,Female,46,6,2,14,1,0,0,0,0,0,0,0,0,0,0,0,26-50,3-6 mos.,2 books,0,1
2182,2183,18036,Female,291,2,3,18,0,0,1,0,0,0,0,0,0,0,0,0,200+,0-2 mos.,3+ books,0,1
2183,2184,18039,Female,71,34,2,40,1,0,0,1,0,0,0,0,0,0,0,0,51-100,13+ mos.,2 books,0,1
2184,2185,18040,Female,303,10,11,58,2,1,2,1,0,2,0,0,0,0,0,2,200+,7-12 mos.,3+ books,0,1
2185,2186,18064,Female,442,14,10,40,0,3,3,1,0,0,1,0,0,0,0,1,200+,13+ mos.,3+ books,0,1
2186,2187,18077,Male,44,22,2,26,1,0,0,1,0,0,0,0,0,0,0,0,26-50,13+ mos.,2 books,0,1
2187,2188,18079,Female,67,4,3,10,0,0,0,0,0,0,0,0,0,0,0,0,51-100,3-6 mos.,3+ books,0,1
2188,2189,18080,Female,195,6,2,10,0,0,0,0,0,0,0,0,0,0,0,0,101-200,3-6 mos.,2 books,0,1
2189,2190,18083,Male,151,34,10,66,1,1,3,0,1,0,0,0,0,0,0,0,101-200,13+ mos.,3+ books,0,1
2190,2191,18087,Male,251,14,1,14,0,0,0,0,0,0,0,0,0,0,0,0,200+,13+ mos.,1 book,0,1
2191,2192,18103,Male,263,14,3,24,1,0,1,1,0,0,0,0,0,0,0,0,200+,13+ mos.,3+ books,0,1
2192,2193,18108,Female,291,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0,200+,7-12 mos.,1 book,0,1
2193,2194,18112,Female,181,8,2,14,0,1,0,0,0,0,0,0,0,0,0,0,101-200,7-12 mos.,2 books,0,1
2194,2195,18114,Female,126,8,3,18,0,0,1,0,0,0,1,0,0,0,0,1,101-200,7-12 mos.,3+ books,0,1
2195,2196,18115,Female,116,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,101-200,7-12 mos.,1 book,0,1
2196,2197,18123,Female,150,30,1,30,0,0,1,0,0,1,0,0,0,0,0,1,101-200,13+ mos.,1 book,0,1
2197,2198,18132,Female,265,14,1,14,0,0,0,0,0,1,0,0,0,0,0,1,200+,13+ mos.,1 book,0,1
2198,2199,18153,Female,298,12,3,20,0,0,0,0,1,0,1,0,0,0,0,1,200+,7-12 mos.,3+ books,0,1
2199,2200,18156,Male,212,10,1,10,0,0,0,0,0,0,1,0,0,0,0,1,200+,7-12 mos.,1 book,0,1
2200,2201,18157,Female,284,22,2,28,1,0,1,0,0,0,0,0,0,0,0,0,200+,13+ mos.,2 books,0,1
2201,2202,18168,Female,200,4,2,12,0,0,0,0,0,0,0,0,0,0,0,0,101-200,3-6 mos.,2 books,0,1
2202,2203,18174,Female,257,16,8,46,2,0,2,2,0,0,0,0,0,1,0,1,200+,13+ mos.,3+ books,0,1
2203,2204,18175,Female,105,4,2,12,0,0,0,0,0,0,0,0,0,0,0,0,101-200,3-6 mos.,2 books,0,1
2204,2205,18197,Male,274,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,200+,0-2 mos.,1 book,0,1
2205,2206,18206,Male,190,6,2,14,0,0,1,0,0,0,1,0,0,0,0,1,101-200,3-6 mos.,2 books,0,1
2206,2207,18208,Female,222,18,2,24,0,0,0,0,0,1,1,0,0,0,0,2,200+,13+ mos.,2 books,0,1
2207,2208,18215,Female,358,6,7,40,2,1,1,0,0,1,3,0,1,0,0,5,200+,3-6 mos.,3+ books,0,1
2208,2209,18247,Female,134,16,1,16,0,0,0,0,0,0,0,1,0,0,0,1,101-200,13+ mos.,1 book,0,1
2209,2210,18257,Female,300,12,2,14,0,0,0,0,0,0,0,0,0,0,0,0,200+,7-12 mos.,2 books,0,1
2210,2211,18259,Female,269,8,2,10,0,0,0,0,0,0,2,0,0,0,0,2,200+,7-12 mos.,2 books,0,1
2211,2212,18269,Female,131,2,4,16,0,0,1,0,0,0,0,0,0,0,0,0,101-200,0-2 mos.,3+ books,0,1
2212,2213,18272,Male,48,14,1,14,0,0,0,0,0,0,0,0,0,0,0,0,26-50,13+ mos.,1 book,0,1
2213,2214,18278,Female,136,10,2,16,1,0,0,0,0,0,0,0,0,0,1,0,101-200,7-12 mos.,2 books,1,0
2214,2215,18280,Female,366,8,12,48,2,1,0,2,0,0,1,0,1,0,0,2,200+,7-12 mos.,3+ books,0,1
2215,2216,18287,Female,388,8,11,32,1,1,1,2,0,0,2,0,0,0,0,2,200+,7-12 mos.,3+ books,0,1
2216,2217,18291,Female,224,2,2,10,0,0,0,0,0,0,2,0,0,0,0,2,200+,0-2 mos.,2 books,0,1
2217,2218,18297,Male,133,34,1,34,0,0,1,0,0,0,0,0,0,0,0,0,101-200,13+ mos.,1 book,0,1
2218,2219,18303,Female,271,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,200+,0-2 mos.,2 books,0,1
2219,2220,18306,Male,190,8,2,14,1,0,0,0,0,0,1,0,0,0,0,1,101-200,7-12 mos.,2 books,0,1
2220,2221,18324,Male,181,16,2,18,0,1,0,0,0,0,0,0,0,0,0,0,101-200,13+ mos.,2 books,0,1
2221,2222,18327,Female,243,6,1,6,0,0,0,0,0,1,0,0,0,0,0,1,200+,3-6 mos.,1 book,0,1
2222,2223,18332,Female,57,2,3,14,0,0,0,0,1,1,0,2,0,0,0,3,51-100,0-2 mos.,3+ books,0,1
2223,2224,18340,Male,299,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,200+,3-6 mos.,1 book,0,1
2224,2225,18351,Female,343,14,3,24,0,0,0,1,1,1,0,0,0,0,0,1,200+,13+ mos.,3+ books,0,1
2225,2226,18359,Male,203,2,1,2,0,0,0,0,0,2,0,0,0,0,0,2,200+,0-2 mos.,1 book,0,1
2226,2227,18360,Female,232,14,5,28,2,0,1,0,0,0,0,0,0,0,0,0,200+,13+ mos.,3+ books,0,1
2227,2228,18361,Female,166,16,9,44,3,0,3,1,0,0,1,0,0,0,0,1,101-200,13+ mos.,3+ books,0,1
2228,2229,18365,Female,170,14,2,22,1,1,0,0,0,0,1,0,0,0,0,1,101-200,13+ mos.,2 books,0,1
2229,2230,18386,Female,142,16,3,30,0,0,1,2,0,0,0,0,0,0,0,0,101-200,13+ mos.,3+ books,0,1
2230,2231,18399,Male,258,30,2,36,1,0,1,0,0,0,2,0,0,0,0,2,200+,13+ mos.,2 books,0,1
2231,2232,18401,Female,153,4,1,4,0,0,0,0,0,1,0,0,0,0,0,1,101-200,3-6 mos.,1 book,0,1
2232,2233,18405,Female,194,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,101-200,7-12 mos.,1 book,0,1
2233,2234,18411,Male,135,10,2,14,0,0,0,0,1,0,1,0,0,0,0,1,101-200,7-12 mos.,2 books,0,1
2234,2235,18416,Female,274,2,2,8,0,0,0,0,0,1,0,0,0,0,1,1,200+,0-2 mos.,2 books,1,0
2235,2236,18418,Female,273,16,12,84,1,2,7,0,0,1,0,0,0,0,0,1,200+,13+ mos.,3+ books,0,1
2236,2237,18425,Female,205,12,1,12,0,0,0,0,0,1,0,0,0,0,0,1,200+,7-12 mos.,1 book,0,1
2237,2238,18428,Female,135,6,9,34,0,1,4,1,0,1,1,0,0,0,0,2,101-200,3-6 mos.,3+ books,0,1
2238,2239,18437,Female,325,14,2,20,0,0,1,0,0,0,0,0,0,0,0,0,200+,13+ mos.,2 books,0,1
2239,2240,18447,Female,119,32,2,36,1,0,1,0,0,0,0,0,0,0,0,0,101-200,13+ mos.,2 books,0,1
2240,2241,18451,Female,288,26,2,32,0,2,0,0,0,0,0,0,0,0,0,0,200+,13+ mos.,2 books,0,1
2241,2242,18456,Female,279,8,2,14,1,0,0,0,0,2,0,0,0,0,0,2,200+,7-12 mos.,2 books,0,1
2242,2243,18458,Female,120,6,1,6,0,0,0,0,0,0,1,1,0,0,0,2,101-200,3-6 mos.,1 book,0,1
2243,2244,18466,Female,51,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,51-100,7-12 mos.,1 book,0,1
2244,2245,18489,Female,274,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,200+,7-12 mos.,1 book,0,1
2245,2246,18493,Female,421,12,10,66,1,1,4,1,1,0,2,0,0,0,0,2,200+,7-12 mos.,3+ books,0,1
2246,2247,18507,Female,183,14,2,22,0,0,0,1,0,0,0,0,0,0,1,0,101-200,13+ mos.,2 books,1,0
2247,2248,18508,Female,347,4,7,40,1,1,2,1,0,0,0,0,1,0,0,1,200+,3-6 mos.,3+ books,0,1
2248,2249,18512,Female,179,20,5,38,2,1,2,0,0,0,0,0,0,0,0,0,101-200,13+ mos.,3+ books,0,1
2249,2250,18519,Female,309,14,8,30,3,0,2,1,1,0,0,1,0,0,0,1,200+,13+ mos.,3+ books,0,1
2250,2251,18526,Female,26,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,26-50,7-12 mos.,1 book,0,1
2251,2252,18528,Female,417,16,12,52,6,1,1,1,0,0,2,0,0,0,0,2,200+,13+ mos.,3+ books,0,1
2252,2253,18535,Male,230,14,1,14,1,0,0,0,0,0,0,0,0,0,0,0,200+,13+ mos.,1 book,0,1
2253,2254,18539,Female,363,14,5,38,0,0,2,0,1,0,2,0,0,0,0,2,200+,13+ mos.,3+ books,0,1
2254,2255,18546,Female,326,20,2,24,0,0,1,0,0,0,1,0,0,0,0,1,200+,13+ mos.,2 books,0,1
2255,2256,18562,Female,249,4,2,10,0,0,0,0,0,2,1,0,0,0,0,3,200+,3-6 mos.,2 books,0,1
2256,2257,18577,Male,293,34,2,38,0,1,1,0,0,0,0,0,0,0,0,0,200+,13+ mos.,2 books,0,1
2257,2258,18593,Female,237,2,1,2,0,0,0,0,0,2,0,0,0,0,0,2,200+,0-2 mos.,1 book,0,1
2258,2259,18596,Male,143,16,1,16,1,0,0,0,0,0,0,0,0,0,0,0,101-200,13+ mos.,1 book,0,1
2259,2260,18600,Male,176,12,1,12,0,0,0,0,0,0,1,0,0,0,0,1,101-200,7-12 mos.,1 book,0,1
2260,2261,18601,Male,392,2,9,32,2,0,1,0,0,0,0,0,0,0,0,0,200+,0-2 mos.,3+ books,0,1
2261,2262,18603,Female,227,14,2,20,1,0,1,0,0,1,0,0,0,0,1,1,200+,13+ mos.,2 books,1,0
2262,2263,18621,Male,105,10,1,10,0,0,0,0,0,1,0,1,0,0,1,2,101-200,7-12 mos.,1 book,1,0
2263,2264,18622,Female,215,12,1,12,0,0,0,0,0,1,0,0,0,0,0,1,200+,7-12 mos.,1 book,0,1
2264,2265,18623,Female,228,12,5,34,1,0,0,0,1,1,0,0,0,0,1,1,200+,7-12 mos.,3+ books,1,0
2265,2266,18630,Female,155,16,1,16,1,0,0,0,0,0,0,0,0,0,1,0,101-200,13+ mos.,1 book,1,0
2266,2267,18631,Female,408,16,9,52,3,1,0,3,0,0,1,0,0,0,0,1,200+,13+ mos.,3+ books,0,1
2267,2268,18644,Female,27,30,1,30,0,0,0,1,0,0,0,0,0,0,0,0,26-50,13+ mos.,1 book,0,1
2268,2269,18647,Female,201,32,2,36,0,1,1,0,0,0,0,0,0,0,0,0,200+,13+ mos.,2 books,0,1
2269,2270,18652,Female,215,4,1,4,0,0,0,0,0,0,0,0,0,0,1,0,200+,3-6 mos.,1 book,1,0
2270,2271,18658,Female,147,10,8,32,2,0,2,0,0,0,0,0,0,0,0,0,101-200,7-12 mos.,3+ books,0,1
2271,2272,18659,Female,178,8,4,22,1,1,0,0,0,0,0,0,0,0,0,0,101-200,7-12 mos.,3+ books,0,1
2272,2273,18660,Female,298,32,2,34,0,1,0,0,0,0,1,0,0,0,1,1,200+,13+ mos.,2 books,1,0
2273,2274,18665,Female,256,10,4,18,0,0,0,0,0,0,0,0,0,0,1,0,200+,7-12 mos.,3+ books,1,0
2274,2275,18672,Male,294,18,1,18,1,0,0,0,0,0,0,0,0,0,0,0,200+,13+ mos.,1 book,0,1
2275,2276,18673,Male,298,6,3,20,1,0,0,0,0,0,1,0,0,0,0,1,200+,3-6 mos.,3+ books,0,1
2276,2277,18679,Female,347,24,12,84,3,2,2,1,1,0,0,0,0,0,0,0,200+,13+ mos.,3+ books,0,1
2277,2278,18680,Male,158,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,101-200,0-2 mos.,2 books,0,1
2278,2279,18681,Female,31,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,26-50,7-12 mos.,1 book,0,1
2279,2280,18691,Female,311,30,12,66,2,0,3,0,2,0,1,0,0,0,0,1,200+,13+ mos.,3+ books,0,1
2280,2281,18701,Male,419,14,8,56,1,2,0,1,0,0,2,0,0,1,0,3,200+,13+ mos.,3+ books,0,1
2281,2282,18707,Female,292,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,200+,7-12 mos.,1 book,0,1
2282,2283,18712,Male,367,26,7,50,0,0,4,1,1,0,3,0,0,0,0,3,200+,13+ mos.,3+ books,0,1
2283,2284,18729,Female,133,14,2,20,0,1,0,0,0,0,1,0,0,0,0,1,101-200,13+ mos.,2 books,0,1
2284,2285,18734,Female,284,18,11,72,5,2,1,0,1,0,0,0,0,0,0,0,200+,13+ mos.,3+ books,0,1
2285,2286,18737,Female,228,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,200+,7-12 mos.,1 book,0,1
2286,2287,18749,Male,235,28,1,28,1,0,0,0,0,0,1,0,0,0,0,1,200+,13+ mos.,1 book,0,1
2287,2288,18751,Male,347,36,6,54,1,0,4,0,0,0,0,1,0,1,0,2,200+,13+ mos.,3+ books,0,1
2288,2289,18754,Male,246,26,2,30,1,0,0,0,1,0,0,0,0,0,0,0,200+,13+ mos.,2 books,0,1
2289,2290,18755,Female,62,6,2,14,0,0,1,0,0,0,0,0,0,0,0,0,51-100,3-6 mos.,2 books,0,1
2290,2291,18834,Male,216,8,2,14,1,0,0,0,0,0,0,0,0,0,0,0,200+,7-12 mos.,2 books,0,1
2291,2292,18860,Male,335,4,11,54,4,1,3,0,0,0,0,0,0,1,1,1,200+,3-6 mos.,3+ books,1,0
2292,2293,18861,Female,467,14,12,84,1,2,2,3,3,0,3,0,0,0,0,3,200+,13+ mos.,3+ books,0,1
2293,2294,18865,Female,53,16,2,20,0,1,0,0,1,0,0,0,0,0,0,0,51-100,13+ mos.,2 books,0,1
2294,2295,18866,Female,162,32,1,32,0,0,0,0,0,0,0,0,0,0,0,0,101-200,13+ mos.,1 book,0,1
2295,2296,18867,Female,278,16,10,48,2,0,3,2,1,0,2,0,0,0,0,2,200+,13+ mos.,3+ books,0,1
2296,2297,18876,Female,290,12,4,34,2,1,0,0,0,1,0,0,0,0,0,1,200+,7-12 mos.,3+ books,0,1
2297,2298,18887,Female,321,16,7,38,1,2,1,1,0,0,1,0,0,0,0,1,200+,13+ mos.,3+ books,0,1
2298,2299,18890,Female,310,16,1,16,0,0,0,1,0,1,0,0,0,0,0,1,200+,13+ mos.,1 book,0,1
2299,2300,18897,Female,328,10,2,12,0,0,0,0,0,0,0,1,0,0,0,1,200+,7-12 mos.,2 books,0,1
2300,2301,18909,Female,170,8,4,22,1,0,1,1,0,0,1,0,0,0,0,1,101-200,7-12 mos.,3+ books,0,1
2301,2302,18912,Female,195,8,6,42,2,0,0,0,0,0,0,0,0,0,0,0,101-200,7-12 mos.,3+ books,0,1
2302,2303,18918,Female,211,4,1,4,0,0,0,0,0,0,1,0,0,0,0,1,200+,3-6 mos.,1 book,0,1
2303,2304,18922,Male,364,16,8,58,2,1,2,1,0,0,0,0,0,0,0,0,200+,13+ mos.,3+ books,0,1
2304,2305,18961,Female,445,12,12,56,3,1,5,0,0,0,0,0,0,1,0,1,200+,7-12 mos.,3+ books,0,1
2305,2306,18962,Male,258,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0,200+,7-12 mos.,1 book,0,1
2306,2307,18968,Male,264,10,2,18,1,0,0,0,0,0,2,0,0,0,0,2,200+,7-12 mos.,2 books,0,1
2307,2308,18977,Female,175,6,2,14,1,0,0,0,0,0,0,0,0,0,0,0,101-200,3-6 mos.,2 books,0,1
2308,2309,18978,Male,171,32,7,72,2,1,1,0,0,0,0,0,0,0,0,0,101-200,13+ mos.,3+ books,0,1
2309,2310,18984,Female,456,16,11,78,2,0,2,4,1,2,0,0,0,0,0,2,200+,13+ mos.,3+ books,0,1
2310,2311,18985,Female,168,16,2,18,0,1,1,0,0,2,0,0,0,0,0,2,101-200,13+ mos.,2 books,0,1
2311,2312,18989,Female,257,10,2,14,0,0,1,0,0,0,0,1,0,0,0,1,200+,7-12 mos.,2 books,0,1
2312,2313,18992,Male,161,2,8,18,2,0,2,0,0,0,0,0,0,0,0,0,101-200,0-2 mos.,3+ books,0,1
2313,2314,18994,Male,85,10,1,10,0,0,0,0,0,0,0,1,0,0,0,1,51-100,7-12 mos.,1 book,0,1
2314,2315,19002,Female,323,4,2,8,0,0,0,0,0,0,3,0,0,0,0,3,200+,3-6 mos.,2 books,0,1
2315,2316,19014,Male,223,16,1,16,0,0,1,0,0,0,0,0,0,0,0,0,200+,13+ mos.,1 book,0,1
2316,2317,19015,Female,197,20,12,48,4,2,4,0,0,0,1,0,1,0,1,2,101-200,13+ mos.,3+ books,1,0
2317,2318,19016,Male,161,14,1,14,0,1,0,0,0,1,0,0,0,0,0,1,101-200,13+ mos.,1 book,0,1
2318,2319,19026,Female,70,32,1,32,0,0,0,1,0,0,0,0,0,0,0,0,51-100,13+ mos.,1 book,0,1
2319,2320,19029,Female,318,18,2,20,1,0,0,0,0,0,1,0,0,0,0,1,200+,13+ mos.,2 books,0,1
2320,2321,19039,Female,241,18,1,18,0,0,0,0,0,0,0,0,0,0,0,0,200+,13+ mos.,1 book,0,1
2321,2322,19076,Female,307,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0,200+,3-6 mos.,2 books,0,1
2322,2323,19078,Female,250,28,2,32,0,0,0,0,0,0,1,0,0,0,0,1,200+,13+ mos.,2 books,0,1
2323,2324,19079,Female,87,6,3,18,0,0,1,0,0,0,0,0,0,0,0,0,51-100,3-6 mos.,3+ books,0,1
2324,2325,19080,Female,155,6,7,30,0,0,2,0,0,0,0,0,0,0,0,0,101-200,3-6 mos.,3+ books,0,1
2325,2326,19089,Male,327,16,2,20,0,1,1,0,0,0,1,1,0,0,1,2,200+,13+ mos.,2 books,1,0
2326,2327,19097,Female,262,32,12,90,1,1,1,4,2,0,0,0,1,0,0,1,200+,13+ mos.,3+ books,0,1
2327,2328,19116,Male,73,4,2,12,0,0,0,0,0,0,0,0,0,0,0,0,51-100,3-6 mos.,2 books,0,1
2328,2329,19126,Female,45,30,1,30,0,0,0,1,0,0,0,0,0,0,0,0,26-50,13+ mos.,1 book,0,1
2329,2330,19140,Male,148,8,2,16,0,0,1,0,0,0,0,0,0,0,0,0,101-200,7-12 mos.,2 books,0,1
2330,2331,19161,Female,76,12,2,18,0,1,0,0,0,1,0,0,0,0,0,1,51-100,7-12 mos.,2 books,0,1
2331,2332,19164,Female,217,10,1,10,0,0,0,0,0,1,0,0,0,0,0,1,200+,7-12 mos.,1 book,0,1
2332,2333,19171,Female,187,12,1,12,0,0,0,0,0,0,1,0,0,0,0,1,101-200,7-12 mos.,1 book,0,1
2333,2334,19187,Female,306,10,1,10,0,0,0,0,0,0,3,0,0,0,0,3,200+,7-12 mos.,1 book,0,1
2334,2335,19198,Female,380,16,11,76,3,3,2,1,1,0,0,0,0,0,0,0,200+,13+ mos.,3+ books,0,1
2335,2336,19201,Female,251,12,6,32,1,0,1,0,1,0,0,0,0,0,0,0,200+,7-12 mos.,3+ books,0,1
2336,2337,19204,Female,191,8,8,26,0,2,3,0,0,0,0,0,0,0,0,0,101-200,7-12 mos.,3+ books,0,1
2337,2338,19220,Female,76,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,51-100,7-12 mos.,1 book,0,1
2338,2339,19225,Female,381,2,9,44,0,0,3,0,1,0,1,0,0,0,0,1,200+,0-2 mos.,3+ books,0,1
2339,2340,19226,Female,191,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,101-200,3-6 mos.,1 book,0,1
2340,2341,19237,Female,187,14,2,18,0,1,1,0,0,0,1,0,0,0,0,1,101-200,13+ mos.,2 books,0,1
2341,2342,19242,Male,212,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,200+,7-12 mos.,1 book,0,1
2342,2343,19244,Female,318,20,2,24,1,0,0,1,0,1,1,0,0,0,0,2,200+,13+ mos.,2 books,0,1
2343,2344,19245,Female,235,16,10,46,3,1,3,0,1,1,1,0,0,1,0,3,200+,13+ mos.,3+ books,0,1
2344,2345,19247,Female,245,18,2,22,0,0,2,0,0,1,0,0,0,0,0,1,200+,13+ mos.,2 books,0,1
2345,2346,19251,Female,154,14,1,14,0,0,0,1,0,1,0,0,0,0,0,1,101-200,13+ mos.,1 book,0,1
2346,2347,19261,Female,278,2,12,54,1,3,1,2,2,1,2,0,1,1,0,5,200+,0-2 mos.,3+ books,0,1
2347,2348,19263,Male,279,32,2,36,0,0,0,0,1,1,0,0,0,1,0,2,200+,13+ mos.,2 books,0,1
2348,2349,19266,Female,143,20,2,28,0,0,0,0,1,1,0,0,0,0,0,1,101-200,13+ mos.,2 books,0,1
